id,pnr_number,journey_id,train_id,coach_id,seat_number,passenger_name,passenger_age,passenger_gender,boarding_station,destination_station,journey_date,departure_time,arrival_time,fare,status,booked_at,confirmed_at,cancelled_at,blocked_at,block_expires_at,external_booking_reference,version
7653,4223794511,2174,408,614,92,Ratna Sahoo,11,OTHER,Bhopal Junction,Udaipur City,2026-01-13,17:10:00,23:20:00,1670.6709978119768,BLOCK_EXPIRED,2025-12-30T18:49:16.666Z,,,,,,0
7654,3672694264,2174,408,619,61,Nandita Chaturvedi,48,FEMALE,Bhopal Junction,Udaipur City,2026-01-13,17:10:00,23:20:00,1090.7051559041463,BLOCK_EXPIRED,2025-12-30T18:49:26.666Z,,,,,,0
7655,1477756897,2174,408,614,85,Sangita Mehta,48,OTHER,Bhopal Junction,Udaipur City,2026-01-13,17:10:00,23:20:00,1960.1646168601767,BLOCK_EXPIRED,2025-12-30T18:49:36.666Z,,,,,,0
7656,9629992257,2175,97,3484,89,Shruti Chawla,26,MALE,Ernakulam,Mumbai Central,2026-01-24,17:50:00,14:50:00,876.9368155684743,CONFIRMED,2025-12-28T09:42:56.416Z,2025-12-28T09:43:56.416Z,,,,,0
7657,8865208774,2175,97,3480,27,Nisha Gopalakrishnan,54,MALE,Ernakulam,Mumbai Central,2026-01-24,17:50:00,14:50:00,1739.9252413408713,CONFIRMED,2025-12-28T09:43:06.416Z,2025-12-28T09:43:56.416Z,,,,,0
7658,9710453073,2175,97,3486,9,Abhay Dhar,25,MALE,Ernakulam,Mumbai Central,2026-01-24,17:50:00,14:50:00,909.6504977960227,CONFIRMED,2025-12-28T09:43:16.416Z,2025-12-28T09:43:56.416Z,,,,,0
7659,3752175294,2175,97,3488,19,Bhavna Choudhury,44,MALE,Ernakulam,Mumbai Central,2026-01-24,17:50:00,14:50:00,946.9172992850639,CONFIRMED,2025-12-28T09:43:26.416Z,2025-12-28T09:43:56.416Z,,,,,0
7660,1893633232,2175,97,3488,43,Dhruv Begum,65,FEMALE,Ernakulam,Mumbai Central,2026-01-24,17:50:00,14:50:00,915.2839223348884,CONFIRMED,2025-12-28T09:43:36.416Z,2025-12-28T09:43:56.416Z,,,,,0
7661,9350173650,2175,97,3482,98,Shailesh Raina,31,OTHER,Ernakulam,Mumbai Central,2026-01-24,17:50:00,14:50:00,830.3153574627427,CONFIRMED,2025-12-28T09:43:46.416Z,2025-12-28T09:43:56.416Z,,,,,0
7662,5234748469,2176,417,2498,23,Anushka Biswal,67,MALE,Amritsar,Ernakulam,2026-01-10,16:25:00,13:10:00,608.6033397768704,CANCELLED,2025-12-31T23:44:45.279Z,,2025-12-31T23:49:45.279Z,,,,0
7663,3433597015,2177,278,1291,60,Sneha Banerjee,45,FEMALE,Jodhpur,Udaipur City,2026-01-06,00:10:00,23:00:00,293.9274002513858,BLOCKED,2025-12-25T16:36:11.419Z,,,2025-12-25T16:36:11.419Z,2025-12-25T16:40:11.419Z,,0
7664,3026964908,2177,278,1293,44,Suresh Khan,49,FEMALE,Jodhpur,Udaipur City,2026-01-06,00:10:00,23:00:00,271.56057573697893,BLOCKED,2025-12-25T16:36:21.419Z,,,2025-12-25T16:36:21.419Z,2025-12-25T16:40:11.419Z,,0
7665,1594959267,2177,278,1289,83,Ashok Parida,27,MALE,Jodhpur,Udaipur City,2026-01-06,00:10:00,23:00:00,755.9087932055694,BLOCKED,2025-12-25T16:36:31.419Z,,,2025-12-25T16:36:31.419Z,2025-12-25T16:40:11.419Z,,0
7666,5014436213,2177,278,1289,25,Naresh Dixit,53,FEMALE,Jodhpur,Udaipur City,2026-01-06,00:10:00,23:00:00,634.7384802798571,BLOCKED,2025-12-25T16:36:41.419Z,,,2025-12-25T16:36:41.419Z,2025-12-25T16:40:11.419Z,,0
7667,8287204941,2177,278,1295,79,Suraj Yadav,49,OTHER,Jodhpur,Udaipur City,2026-01-06,00:10:00,23:00:00,148.6824127105945,BLOCKED,2025-12-25T16:36:51.419Z,,,2025-12-25T16:36:51.419Z,2025-12-25T16:40:11.419Z,,0
7668,8778117947,2178,458,3310,98,Yashoda Bajaj,60,MALE,Agra Cantt,Mumbai CST,2026-01-09,16:15:00,06:45:00,1274.8502951002472,BLOCK_EXPIRED,2025-12-18T03:50:06.443Z,,,,,,0
7669,9084864625,2178,458,3305,58,Kaushalya Ansari,11,OTHER,Agra Cantt,Mumbai CST,2026-01-09,16:15:00,06:45:00,3553.2104235068714,BLOCK_EXPIRED,2025-12-18T03:50:16.443Z,,,,,,0
7670,1259116596,2178,458,3310,46,Sakshi Talwar,46,FEMALE,Agra Cantt,Mumbai CST,2026-01-09,16:15:00,06:45:00,1208.335970884557,BLOCK_EXPIRED,2025-12-18T03:50:26.443Z,,,,,,0
7671,6150195332,2179,14,4143,68,Arpita Gupta,19,MALE,Ahmedabad,Visakhapatnam,2026-01-30,11:20:00,19:50:00,793.0805165201622,BLOCKED,2026-01-28T05:27:46.668Z,,,2026-01-28T05:27:46.668Z,2026-01-28T05:31:46.668Z,,0
7672,4266724090,2180,293,3055,33,Ishita Khanna,64,MALE,Nagpur,New Delhi,2026-01-16,00:10:00,06:10:00,2107.34741685307,CONFIRMED,2026-01-16T01:54:55.097Z,2026-01-16T01:55:55.097Z,,,,,0
7673,3358877776,2180,293,3052,55,Raghav Mukherjee,66,FEMALE,Nagpur,New Delhi,2026-01-16,00:10:00,06:10:00,3405.324559460285,CONFIRMED,2026-01-16T01:55:05.097Z,2026-01-16T01:55:55.097Z,,,,,0
7674,8716497198,2181,348,2365,64,Riya Bose,41,FEMALE,Jodhpur,Vadodara,2026-01-26,00:40:00,00:40:00,584.08172934633,CONFIRMED,2026-01-01T02:26:49.689Z,2026-01-01T02:27:49.689Z,,,,,0
7675,5012151438,2181,348,2370,80,Saanvi Wani,39,OTHER,Jodhpur,Vadodara,2026-01-26,00:40:00,00:40:00,268.0349443544328,CONFIRMED,2026-01-01T02:26:59.689Z,2026-01-01T02:27:49.689Z,,,,,0
7676,5548432374,2182,389,1546,72,Megha Saini,27,MALE,Patna Junction,New Delhi,2025-12-24,22:10:00,04:40:00,322.6616392297529,BLOCKED,2025-12-07T15:16:39.775Z,,,2025-12-07T15:16:39.775Z,2025-12-07T15:20:39.775Z,,0
7677,5838418896,2182,389,1548,96,Hardik Sharma,57,OTHER,Patna Junction,New Delhi,2025-12-24,22:10:00,04:40:00,156.85322337643348,BLOCKED,2025-12-07T15:16:49.775Z,,,2025-12-07T15:16:49.775Z,2025-12-07T15:20:39.775Z,,0
7678,9996444609,2182,389,1541,14,Abhijeet Kapur,23,OTHER,Patna Junction,New Delhi,2025-12-24,22:10:00,04:40:00,681.9555394505604,BLOCKED,2025-12-07T15:16:59.775Z,,,2025-12-07T15:16:59.775Z,2025-12-07T15:20:39.775Z,,0
7679,6176171807,2182,389,1544,25,Sandeep Upadhyay,68,MALE,Patna Junction,New Delhi,2025-12-24,22:10:00,04:40:00,303.5834731100584,BLOCKED,2025-12-07T15:17:09.775Z,,,2025-12-07T15:17:09.775Z,2025-12-07T15:20:39.775Z,,0
7680,5511794142,2182,389,1538,86,Karuna Dutta,56,MALE,Patna Junction,New Delhi,2025-12-24,22:10:00,04:40:00,1200.9107601649516,BLOCKED,2025-12-07T15:17:19.775Z,,,2025-12-07T15:17:19.775Z,2025-12-07T15:20:39.775Z,,0
7681,9643364921,2183,285,2226,70,Nandini Garg,37,MALE,Mumbai CST,Indore,2025-12-19,22:50:00,07:55:00,267.3087796118454,CONFIRMED,2025-12-01T19:16:35.100Z,2025-12-01T19:17:35.100Z,,,,,0
7682,8753414854,2183,285,2230,94,Katrina Rao,30,MALE,Mumbai CST,Indore,2025-12-19,22:50:00,07:55:00,111.25752188652088,CONFIRMED,2025-12-01T19:16:45.100Z,2025-12-01T19:17:35.100Z,,,,,0
7683,2640021196,2183,285,2232,85,Pari Chowdhury,19,FEMALE,Mumbai CST,Indore,2025-12-19,22:50:00,07:55:00,130.4547169660763,CONFIRMED,2025-12-01T19:16:55.100Z,2025-12-01T19:17:35.100Z,,,,,0
7684,9417491800,2183,285,2230,31,Zeenat Swamy,15,MALE,Mumbai CST,Indore,2025-12-19,22:50:00,07:55:00,114.3217810579402,CONFIRMED,2025-12-01T19:17:05.100Z,2025-12-01T19:17:35.100Z,,,,,0
7685,3522568161,2184,401,4665,20,Yuvraj Sengupta,5,FEMALE,Jaipur,Howrah,2026-01-03,01:55:00,18:40:00,870.8597393919215,CONFIRMED,2025-12-06T23:47:18.111Z,2025-12-06T23:48:18.111Z,,,,,0
7686,1319745008,2184,401,4661,89,Lata Pattnaik,63,OTHER,Jaipur,Howrah,2026-01-03,01:55:00,18:40:00,1518.4874383927945,CONFIRMED,2025-12-06T23:47:28.111Z,2025-12-06T23:48:18.111Z,,,,,0
7687,2729923853,2184,401,4665,63,Pushpa Chopra,59,FEMALE,Jaipur,Howrah,2026-01-03,01:55:00,18:40:00,807.9846401184334,CONFIRMED,2025-12-06T23:47:38.111Z,2025-12-06T23:48:18.111Z,,,,,0
7688,2284109269,2185,150,1980,17,Ravi Subramanian,14,MALE,Gwalior,New Delhi,2025-12-29,15:30:00,08:00:00,565.064342383476,CONFIRMED,2025-12-27T12:04:54.919Z,2025-12-27T12:05:54.919Z,,,,,0
7689,2793361599,2185,150,1990,52,Nishant Dasgupta,22,MALE,Gwalior,New Delhi,2025-12-29,15:30:00,08:00:00,117.22721295983366,CONFIRMED,2025-12-27T12:05:04.919Z,2025-12-27T12:05:54.919Z,,,,,0
7690,8309336114,2186,326,3820,33,Surabhi Shah,49,MALE,Vadodara,Patna Junction,2026-01-12,06:45:00,00:30:00,1881.1229766928925,CONFIRMED,2026-01-10T08:10:13.275Z,2026-01-10T08:11:13.275Z,,,,,0
7691,7550209736,2186,326,3824,100,Utkarsh Basu,69,OTHER,Vadodara,Patna Junction,2026-01-12,06:45:00,00:30:00,908.8299235821635,CONFIRMED,2026-01-10T08:10:23.275Z,2026-01-10T08:11:13.275Z,,,,,0
7692,1071906504,2186,326,3829,100,Sudhir Roy,37,OTHER,Vadodara,Patna Junction,2026-01-12,06:45:00,00:30:00,961.1312277914161,CONFIRMED,2026-01-10T08:10:33.275Z,2026-01-10T08:11:13.275Z,,,,,0
7693,6491009579,2186,326,3823,46,Amina Oberoi,30,FEMALE,Vadodara,Patna Junction,2026-01-12,06:45:00,00:30:00,980.0915293429456,CONFIRMED,2026-01-10T08:10:43.275Z,2026-01-10T08:11:13.275Z,,,,,0
7694,8193389175,2187,216,2951,89,Manav Sheikh,5,MALE,Howrah,Jodhpur,2026-01-17,18:50:00,07:40:00,1140.0881286516992,CONFIRMED,2025-12-27T11:46:54.277Z,2025-12-27T11:47:54.277Z,,,,,0
7695,9398787541,2187,216,2945,74,Saraswati Desai,16,FEMALE,Howrah,Jodhpur,2026-01-17,18:50:00,07:40:00,3443.070190341185,CONFIRMED,2025-12-27T11:47:04.277Z,2025-12-27T11:47:54.277Z,,,,,0
7696,2763600747,2188,186,2040,40,Indira Rajput,64,MALE,Patna Junction,Ahmedabad,2026-01-28,06:15:00,10:35:00,244.02517496581194,CANCELLED,2026-01-09T14:52:49.178Z,,2026-01-09T14:57:49.178Z,,,,0
7697,2031948375,2188,186,2037,91,Huma Pathan,65,FEMALE,Patna Junction,Ahmedabad,2026-01-28,06:15:00,10:35:00,256.1270208282941,CANCELLED,2026-01-09T14:52:59.178Z,,2026-01-09T14:57:49.178Z,,,,0
7698,1405685991,2188,186,2043,49,Vineet Ghosh,16,MALE,Patna Junction,Ahmedabad,2026-01-28,06:15:00,10:35:00,110.50571797672029,CANCELLED,2026-01-09T14:53:09.178Z,,2026-01-09T14:57:49.178Z,,,,0
7699,9259402286,2188,186,2042,74,Bipasha Narayanan,37,OTHER,Patna Junction,Ahmedabad,2026-01-28,06:15:00,10:35:00,264.59562558048,CANCELLED,2026-01-09T14:53:19.178Z,,2026-01-09T14:57:49.178Z,,,,0
7700,1493677744,2189,426,5232,58,Mandira Joshi,30,FEMALE,Mumbai Central,Bhopal Junction,2026-01-15,09:20:00,03:00:00,1641.7154170355552,CONFIRMED,2025-12-24T06:39:59.253Z,2025-12-24T06:40:59.253Z,,,,,0
7701,5718961089,2189,426,5232,35,Kamini Malhotra,15,FEMALE,Mumbai Central,Bhopal Junction,2026-01-15,09:20:00,03:00:00,1632.8069564019122,CONFIRMED,2025-12-24T06:40:09.253Z,2025-12-24T06:40:59.253Z,,,,,0
7702,5221608554,2189,426,5234,68,Kishore Gill,68,FEMALE,Mumbai Central,Bhopal Junction,2026-01-15,09:20:00,03:00:00,1465.6341637540274,CONFIRMED,2025-12-24T06:40:19.253Z,2025-12-24T06:40:59.253Z,,,,,0
7703,7912137134,2190,297,2294,94,Narmada Sen,53,OTHER,Bhopal Junction,Vadodara,2026-01-22,04:10:00,15:00:00,265.12527053913243,BLOCKED,2026-01-08T00:15:45.540Z,,,2026-01-08T00:15:45.540Z,2026-01-08T00:19:45.540Z,,0
7704,5530365299,2190,297,2289,79,Ranjana Dhillon,50,OTHER,Bhopal Junction,Vadodara,2026-01-22,04:10:00,15:00:00,553.1149985681911,BLOCKED,2026-01-08T00:15:55.540Z,,,2026-01-08T00:15:55.540Z,2026-01-08T00:19:45.540Z,,0
7705,2264612448,2190,297,2288,58,Rachita Natarajan,52,MALE,Bhopal Junction,Vadodara,2026-01-22,04:10:00,15:00:00,599.2611284222971,BLOCKED,2026-01-08T00:16:05.540Z,,,2026-01-08T00:16:05.540Z,2026-01-08T00:19:45.540Z,,0
7706,6692073337,2191,127,1950,79,Veena Varma,5,MALE,Udaipur City,Vadodara,2026-01-25,06:35:00,09:35:00,254.4205612864988,BLOCKED,2026-01-22T15:05:05.521Z,,,2026-01-22T15:05:05.521Z,2026-01-22T15:09:05.521Z,,0
7707,7280416632,2192,42,862,19,Soham Sarkar,26,MALE,Agra Cantt,Udaipur City,2025-12-30,08:20:00,13:05:00,287.14192452854724,CONFIRMED,2025-12-15T17:18:41.569Z,2025-12-15T17:19:41.569Z,,,,,0
7708,9855577894,2192,42,855,41,Kanchan Sanyal,40,FEMALE,Agra Cantt,Udaipur City,2025-12-30,08:20:00,13:05:00,722.8228719141749,CONFIRMED,2025-12-15T17:18:51.569Z,2025-12-15T17:19:41.569Z,,,,,0
7709,7764692895,2192,42,853,23,Indu Anantharaman,32,MALE,Agra Cantt,Udaipur City,2025-12-30,08:20:00,13:05:00,1210.8355519080749,CONFIRMED,2025-12-15T17:19:01.569Z,2025-12-15T17:19:41.569Z,,,,,0
7710,6362845404,2193,207,372,85,Vikas Ganguly,11,OTHER,Indore,Vadodara,2026-01-23,13:30:00,11:30:00,519.5677661401106,CONFIRMED,2026-01-18T09:11:56.975Z,2026-01-18T09:12:56.975Z,,,,,0
7711,8448729063,2193,207,367,90,Sita Thapar,54,FEMALE,Indore,Vadodara,2026-01-23,13:30:00,11:30:00,1064.128901860851,CONFIRMED,2026-01-18T09:12:06.975Z,2026-01-18T09:12:56.975Z,,,,,0
7712,9292068518,2193,207,363,68,Diya Ramachandran,48,FEMALE,Indore,Vadodara,2026-01-23,13:30:00,11:30:00,1682.618071605429,CONFIRMED,2026-01-18T09:12:16.975Z,2026-01-18T09:12:56.975Z,,,,,0
7713,1812442413,2193,207,362,82,Myra Das,18,OTHER,Indore,Vadodara,2026-01-23,13:30:00,11:30:00,1846.7879081732528,CONFIRMED,2026-01-18T09:12:26.975Z,2026-01-18T09:12:56.975Z,,,,,0
7714,7384030706,2194,32,1753,55,Dharmesh Deshmukh,6,MALE,Agra Cantt,Mumbai CST,2025-12-22,01:10:00,11:15:00,265.06835833296,CANCELLED,2025-11-23T06:55:48.999Z,,2025-11-23T07:00:48.999Z,,,,0
7715,4813516342,2194,32,1750,70,Archana Kapoor,49,FEMALE,Agra Cantt,Mumbai CST,2025-12-22,01:10:00,11:15:00,603.5826225116566,CANCELLED,2025-11-23T06:55:58.999Z,,2025-11-23T07:00:48.999Z,,,,0
7716,9990008661,2194,32,1755,39,Swati Venkatesh,6,FEMALE,Agra Cantt,Mumbai CST,2025-12-22,01:10:00,11:15:00,225.68247772877174,CANCELLED,2025-11-23T06:56:08.999Z,,2025-11-23T07:00:48.999Z,,,,0
7717,4823531341,2194,32,1755,25,Ashwin Srivastava,13,MALE,Agra Cantt,Mumbai CST,2025-12-22,01:10:00,11:15:00,267.8580109132141,CANCELLED,2025-11-23T06:56:18.999Z,,2025-11-23T07:00:48.999Z,,,,0
7718,9659255701,2195,13,48,56,Rachna Agarwal,26,MALE,Bhopal Junction,Ernakulam,2026-01-25,09:20:00,13:05:00,512.8802755038688,CONFIRMED,2026-01-13T02:27:04.441Z,2026-01-13T02:28:04.441Z,,,,,0
7719,3460170636,2195,13,43,54,Vivaan Menon,31,FEMALE,Bhopal Junction,Ernakulam,2026-01-25,09:20:00,13:05:00,933.0730362155126,CONFIRMED,2026-01-13T02:27:14.441Z,2026-01-13T02:28:04.441Z,,,,,0
7720,4648012053,2195,13,47,47,Sandhya Tandon,18,MALE,Bhopal Junction,Ernakulam,2026-01-25,09:20:00,13:05:00,467.0725641566085,CONFIRMED,2026-01-13T02:27:24.441Z,2026-01-13T02:28:04.441Z,,,,,0
7721,4799311413,2195,13,45,60,Anirudh Kurup,37,MALE,Bhopal Junction,Ernakulam,2026-01-25,09:20:00,13:05:00,1018.6677895958147,CONFIRMED,2026-01-13T02:27:34.441Z,2026-01-13T02:28:04.441Z,,,,,0
7722,9719957723,2195,13,47,15,Tanvi Mehra,10,OTHER,Bhopal Junction,Ernakulam,2026-01-25,09:20:00,13:05:00,545.1844975303467,CONFIRMED,2026-01-13T02:27:44.441Z,2026-01-13T02:28:04.441Z,,,,,0
7723,9350501640,2195,13,38,52,Rahul Joshi,56,FEMALE,Bhopal Junction,Ernakulam,2026-01-25,09:20:00,13:05:00,1935.7321526296157,CONFIRMED,2026-01-13T02:27:54.441Z,2026-01-13T02:28:04.441Z,,,,,0
7724,9796683680,2196,227,3672,31,Milind Naidu,5,OTHER,Mumbai CST,Pune Junction,2026-01-10,11:15:00,02:15:00,822.2151195493088,BLOCKED,2025-12-19T08:24:01.491Z,,,2025-12-19T08:24:01.491Z,2025-12-19T08:28:01.491Z,,0
7725,2810084044,2196,227,3672,58,Lakshman Rajaraman,22,FEMALE,Mumbai CST,Pune Junction,2026-01-10,11:15:00,02:15:00,953.3833087670159,BLOCKED,2025-12-19T08:24:11.491Z,,,2025-12-19T08:24:11.491Z,2025-12-19T08:28:01.491Z,,0
7726,1686517430,2196,227,3672,12,Simran Brar,35,OTHER,Mumbai CST,Pune Junction,2026-01-10,11:15:00,02:15:00,814.2220958511414,BLOCKED,2025-12-19T08:24:21.491Z,,,2025-12-19T08:24:21.491Z,2025-12-19T08:28:01.491Z,,0
7727,7513052831,2196,227,3679,30,Aishwarya Subramaniam,12,FEMALE,Mumbai CST,Pune Junction,2026-01-10,11:15:00,02:15:00,964.2696382009049,BLOCKED,2025-12-19T08:24:31.491Z,,,2025-12-19T08:24:31.491Z,2025-12-19T08:28:01.491Z,,0
7728,9064126406,2196,227,3676,77,Shilpa Pandit,23,MALE,Mumbai CST,Pune Junction,2026-01-10,11:15:00,02:15:00,989.7693716345135,BLOCKED,2025-12-19T08:24:41.491Z,,,2025-12-19T08:24:41.491Z,2025-12-19T08:28:01.491Z,,0
7729,8041907417,2196,227,3670,30,Shanti Reddy,32,FEMALE,Mumbai CST,Pune Junction,2026-01-10,11:15:00,02:15:00,1831.9054989723945,BLOCKED,2025-12-19T08:24:51.491Z,,,2025-12-19T08:24:51.491Z,2025-12-19T08:28:01.491Z,,0
7730,2322608552,2197,46,2664,61,Rekha Murthy,23,FEMALE,Bangalore City,Agra Cantt,2025-12-22,18:50:00,07:40:00,1219.824073184157,BLOCKED,2025-12-21T12:51:34.994Z,,,2025-12-21T12:51:34.994Z,2025-12-21T12:55:34.994Z,,0
7731,8616996847,2197,46,2662,12,Ratna Pawar,12,FEMALE,Bangalore City,Agra Cantt,2025-12-22,18:50:00,07:40:00,1139.0931262057877,BLOCKED,2025-12-21T12:51:44.994Z,,,2025-12-21T12:51:44.994Z,2025-12-21T12:55:34.994Z,,0
7732,7725903014,2197,46,2658,84,Arun Iyer,34,FEMALE,Bangalore City,Agra Cantt,2025-12-22,18:50:00,07:40:00,1963.501246197382,BLOCKED,2025-12-21T12:51:54.994Z,,,2025-12-21T12:51:54.994Z,2025-12-21T12:55:34.994Z,,0
7733,5936959394,2197,46,2666,50,Rohit Gokhale,51,OTHER,Bangalore City,Agra Cantt,2025-12-22,18:50:00,07:40:00,1232.9555057397451,BLOCKED,2025-12-21T12:52:04.994Z,,,2025-12-21T12:52:04.994Z,2025-12-21T12:55:34.994Z,,0
7734,2871029418,2197,46,2663,74,Shobha Malik,55,FEMALE,Bangalore City,Agra Cantt,2025-12-22,18:50:00,07:40:00,1184.2897215739351,BLOCKED,2025-12-21T12:52:14.994Z,,,2025-12-21T12:52:14.994Z,2025-12-21T12:55:34.994Z,,0
7735,6486888485,2197,46,2657,45,Ayaan Jadhav,11,FEMALE,Bangalore City,Agra Cantt,2025-12-22,18:50:00,07:40:00,3765.170769378186,BLOCKED,2025-12-21T12:52:24.994Z,,,2025-12-21T12:52:24.994Z,2025-12-21T12:55:34.994Z,,0
7736,7829158118,2198,186,2039,58,Savitri Kohli,39,OTHER,Patna Junction,Ahmedabad,2025-12-28,06:15:00,10:35:00,250.97443487877402,BLOCKED,2025-12-26T10:50:56.840Z,,,2025-12-26T10:50:56.840Z,2025-12-26T10:54:56.840Z,,0
7737,8258578643,2198,186,2035,45,Smriti Mohanty,23,FEMALE,Patna Junction,Ahmedabad,2025-12-28,06:15:00,10:35:00,626.5922192230751,BLOCKED,2025-12-26T10:51:06.840Z,,,2025-12-26T10:51:06.840Z,2025-12-26T10:54:56.840Z,,0
7738,1235975136,2198,186,2040,48,Mohan Deshpande,35,OTHER,Patna Junction,Ahmedabad,2025-12-28,06:15:00,10:35:00,260.3342929115381,BLOCKED,2025-12-26T10:51:16.840Z,,,2025-12-26T10:51:16.840Z,2025-12-26T10:54:56.840Z,,0
7739,7364606773,2199,470,5290,77,Arnav Sethi,54,OTHER,Amritsar,Bhopal Junction,2026-01-25,23:40:00,18:25:00,1496.4141411314722,CONFIRMED,2026-01-03T02:52:42.569Z,2026-01-03T02:53:42.569Z,,,,,0
7740,8405311474,2199,470,5285,51,Ritesh Menon,5,FEMALE,Amritsar,Bhopal Junction,2026-01-25,23:40:00,18:25:00,2267.768436971048,CONFIRMED,2026-01-03T02:52:52.569Z,2026-01-03T02:53:42.569Z,,,,,0
7741,2372144374,2199,470,5288,82,Radhika Mazumdar,49,OTHER,Amritsar,Bhopal Junction,2026-01-25,23:40:00,18:25:00,1538.7574414563812,CONFIRMED,2026-01-03T02:53:02.569Z,2026-01-03T02:53:42.569Z,,,,,0
7742,6459702321,2199,470,5287,96,Menaka Parida,23,MALE,Amritsar,Bhopal Junction,2026-01-25,23:40:00,18:25:00,1361.4555354195086,CONFIRMED,2026-01-03T02:53:12.569Z,2026-01-03T02:53:42.569Z,,,,,0
7743,6598514729,2199,470,5290,31,Siddharth Banerjee,9,OTHER,Amritsar,Bhopal Junction,2026-01-25,23:40:00,18:25:00,1631.8609094681444,CONFIRMED,2026-01-03T02:53:22.569Z,2026-01-03T02:53:42.569Z,,,,,0
7744,6594279757,2200,217,1195,17,Queenie Rahman,62,OTHER,Howrah,Shri Mata Vaishno Devi,2025-12-26,06:50:00,15:35:00,314.2227433323182,CONFIRMED,2025-12-11T01:03:59.156Z,2025-12-11T01:04:59.156Z,,,,,0
7745,1415087582,2200,217,1196,42,Vivek Swamy,7,OTHER,Howrah,Shri Mata Vaishno Devi,2025-12-26,06:50:00,15:35:00,275.28854842968923,CONFIRMED,2025-12-11T01:04:09.156Z,2025-12-11T01:04:59.156Z,,,,,0
7746,8296944950,2200,217,1200,20,Naina Bhat,19,FEMALE,Howrah,Shri Mata Vaishno Devi,2025-12-26,06:50:00,15:35:00,138.1309673319277,CONFIRMED,2025-12-11T01:04:19.156Z,2025-12-11T01:04:59.156Z,,,,,0
7747,8543857141,2200,217,1191,14,Sonam Bhardwaj,25,FEMALE,Howrah,Shri Mata Vaishno Devi,2025-12-26,06:50:00,15:35:00,630.0238824566543,CONFIRMED,2025-12-11T01:04:29.156Z,2025-12-11T01:04:59.156Z,,,,,0
7748,9272323556,2201,256,452,99,Nisha Nayak,61,FEMALE,Jodhpur,Jaipur,2026-01-21,19:20:00,15:20:00,973.9274716457925,CONFIRMED,2026-01-21T05:00:00.066Z,2026-01-21T05:01:00.066Z,,,,,0
7749,4157692836,2201,256,446,28,Pranav Kapur,22,OTHER,Jodhpur,Jaipur,2026-01-21,19:20:00,15:20:00,1858.2040013298842,CONFIRMED,2026-01-21T05:00:10.066Z,2026-01-21T05:01:00.066Z,,,,,0
7750,9591422917,2201,256,446,81,Anjana Gupta,48,MALE,Jodhpur,Jaipur,2026-01-21,19:20:00,15:20:00,1899.2882540724318,CONFIRMED,2026-01-21T05:00:20.066Z,2026-01-21T05:01:00.066Z,,,,,0
7751,5186339080,2201,256,447,10,Tulsi Swain,45,FEMALE,Jodhpur,Jaipur,2026-01-21,19:20:00,15:20:00,1676.9978433683605,CONFIRMED,2026-01-21T05:00:30.066Z,2026-01-21T05:01:00.066Z,,,,,0
7752,8972292836,2201,256,454,47,Tanuja Gopalan,36,FEMALE,Jodhpur,Jaipur,2026-01-21,19:20:00,15:20:00,520.5085685787113,CONFIRMED,2026-01-21T05:00:40.066Z,2026-01-21T05:01:00.066Z,,,,,0
7753,7700578947,2201,256,448,45,Mamta Srinivasan,40,OTHER,Jodhpur,Jaipur,2026-01-21,19:20:00,15:20:00,1908.055892489501,CONFIRMED,2026-01-21T05:00:50.066Z,2026-01-21T05:01:00.066Z,,,,,0
7754,8607221903,2202,130,3528,55,Parvati Chaturvedi,16,MALE,Shri Mata Vaishno Devi,Chennai Central,2026-01-26,11:10:00,02:20:00,882.2375438468091,CONFIRMED,2026-01-26T12:47:33.235Z,2026-01-26T12:48:33.235Z,,,,,0
7755,4303152167,2202,130,3525,40,Abhishek Raghavan,32,FEMALE,Shri Mata Vaishno Devi,Chennai Central,2026-01-26,11:10:00,02:20:00,840.9384325863773,CONFIRMED,2026-01-26T12:47:43.235Z,2026-01-26T12:48:33.235Z,,,,,0
7756,2296339804,2202,130,3523,70,Ameesha Sachdeva,58,MALE,Shri Mata Vaishno Devi,Chennai Central,2026-01-26,11:10:00,02:20:00,966.9971641460567,CONFIRMED,2026-01-26T12:47:53.235Z,2026-01-26T12:48:33.235Z,,,,,0
7757,9667602620,2202,130,3527,5,Genelia Venkatesh,17,MALE,Shri Mata Vaishno Devi,Chennai Central,2026-01-26,11:10:00,02:20:00,885.8839575361013,CONFIRMED,2026-01-26T12:48:03.235Z,2026-01-26T12:48:33.235Z,,,,,0
7758,9256179046,2203,152,1085,39,Raj Dutta,36,OTHER,Mumbai Central,Ernakulam,2026-01-11,23:40:00,09:35:00,718.4506027220492,CONFIRMED,2026-01-05T21:20:49.898Z,2026-01-05T21:21:49.898Z,,,,,0
7759,7965635878,2203,152,1081,44,Prakash Malik,69,OTHER,Mumbai Central,Ernakulam,2026-01-11,23:40:00,09:35:00,1105.8549711356814,CONFIRMED,2026-01-05T21:20:59.898Z,2026-01-05T21:21:49.898Z,,,,,0
7760,2556270961,2203,152,1081,15,Dev Gill,43,MALE,Mumbai Central,Ernakulam,2026-01-11,23:40:00,09:35:00,1311.8884102090522,CONFIRMED,2026-01-05T21:21:09.898Z,2026-01-05T21:21:49.898Z,,,,,0
